"authorMeta/avatar","authorMeta/digg","authorMeta/fans","authorMeta/following","authorMeta/heart","authorMeta/id","authorMeta/name","authorMeta/nickName","authorMeta/signature","authorMeta/verified","authorMeta/video","commentCount","createTime","diggCount","downloaded","hashtags/0/cover","hashtags/0/id","hashtags/0/name","hashtags/0/title","hashtags/1/cover","hashtags/1/id","hashtags/1/name","hashtags/1/title","hashtags/2/cover","hashtags/2/id","hashtags/2/name","hashtags/2/title","hashtags/3/cover","hashtags/3/id","hashtags/3/name","hashtags/3/title","hashtags/4/cover","hashtags/4/id","hashtags/4/name","hashtags/4/title","hashtags/5/cover","hashtags/5/id","hashtags/5/name","hashtags/5/title","hashtags/6/cover","hashtags/6/id","hashtags/6/name","hashtags/6/title","hashtags/7/cover","hashtags/7/id","hashtags/7/name","hashtags/7/title","hashtags/8/cover","hashtags/8/id","hashtags/8/name","hashtags/8/title","hashtags/9/cover","hashtags/9/id","hashtags/9/name","hashtags/9/title","hashtags/10/cover","hashtags/10/id","hashtags/10/name","hashtags/10/title","hashtags/11/cover","hashtags/11/id","hashtags/11/name","hashtags/11/title","hashtags/12/cover","hashtags/12/id","hashtags/12/name","hashtags/12/title","hashtags/13/cover","hashtags/13/id","hashtags/13/name","hashtags/13/title","hashtags/14/cover","hashtags/14/id","hashtags/14/name","hashtags/14/title","hashtags/15/cover","hashtags/15/id","hashtags/15/name","hashtags/15/title","hashtags/16/cover","hashtags/16/id","hashtags/16/name","hashtags/16/title","hashtags/17/cover","hashtags/17/id","hashtags/17/name","hashtags/17/title","id","mediaUrls/0","mentions/0","musicMeta/musicAlbum","musicMeta/musicAuthor","musicMeta/musicName","musicMeta/musicOriginal","musicMeta/playUrl","playCount","searchHashtag/name","searchHashtag/views","shareCount","text","videoMeta/duration","videoMeta/height","videoMeta/width","webVideoUrl"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/783018c81f6f0f90e5cbe2320f45f9dc~c5_720x720.jpeg?x-expires=1648836000&x-signature=DTqH93wfchM%2FM0%2FG73%2Fxm3UTUWk%3D","21000","1000000","83","33300000","300407204782698496","valerisssh","Valerisssh","PHOTOGRAPHER 
HOW TO HELP UKRAINE?
link on my insta👆","false","609","32900","1646408424","6100000","false","","451042","ukraine","","","861413","stopwar","","","55688951","russiastop","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7071270332891483397","https://v16-webapp.tiktok.com/96c5fc67078e97f5266cc1f0ed82ebc3/624643ba/video/tos/useast2a/tos-useast2a-ve-0068c003/62f3ef92457b4fcfb8bba9c628016aee/?a=1988&br=2996&bt=1498&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3E7nz7Thja9zDXq&l=202203311813230102230750320F570E48&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=amVmOjk6Zm82OzMzNzczM0ApOzo2ODw8O2Q6N2c7ODs7aWcua2BzcjRvMmVgLS1kMTZzczM1LmMzMC1hXzYvNmFgYy46Yw%3D%3D&vl=&vr=",,"Angelina","Louis Prima","Che La Luna","false","https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/1de1f9fae2d74986b60bc778451b18c5","45600000","ukraine","34.3B","76600","Living my best life 🥰🥰🥰 Thanks Russia! #ukraine #stopwar #russiastop","22","1024","576","https://www.tiktok.com/@valerisssh/video/7071270332891483397"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/67e7efce245d48e946cf881d9e6d0552~c5_720x720.jpeg?x-expires=1648836000&x-signature=LJ6bGTxSDBZQ5T40JV5v6E%2BKP7E%3D","17","313000","146","5100000","7069419224498537477","ukraine_.saveukraine","UKRAINE WILL WIN 🇺🇦","Follow to spread the word that Ukraine WILL win! 🇺🇦","false","2","155900","1645987612","4800000","false","","451042","ukraine","","","19462","bomb","","","9767","help","","","229207","fyp","","","229207","fyp","","","88764338","foryoupage","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7069462960481094917","https://v16-webapp.tiktok.com/f6c8c1d05f3117a837fdcfd8d42dabbd/624643b1/video/tos/useast2a/tos-useast2a-pve-0068/646b2dded59a4a94b28314470fcede1e/?a=1988&br=1394&bt=697&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3E7nz7Thja9zDXq&l=202203311813230102230750320F570E48&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M2l3bmg6Zmh2OzMzNzczM0ApZGZmNDo8Ojw7NzYzNjM0O2drcGE1cjQwYWFgLS1kMTZzc2MyMjYxYmA0YS4wYi0vNF46Yw%3D%3D&vl=&vr=",,"","UKRAINE WILL WIN 🇺🇦","original sound","true","https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7069462946518174469.mp3","29300000","ukraine","34.3B","43200","My parents havnt came back 😭and my sister is crying I’m so scared #ukraine #bomb #help #FYP #fyp #foryoupage","13","1024","576","https://www.tiktok.com/@ukraine_.saveukraine/video/7069462960481094917"
"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9964ea0f1a36068fc52aae0388cc11c4~c5_720x720.jpeg?x-expires=1648836000&x-signature=nYdEb61hd38J7tPnANiSUOVT1c4%3D","208","51200","2","5000000","7064731897510757381","best_left_to_dee_profess","Best_left_to_dee_profess","Please would everyone say a pray 🙏 for Ukraine 🇺🇦","false","90","18300","1645679146","4600000","false","","451042","ukraine","","","1713","war","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7068138098978229509","https://v16-webapp.tiktok.com/d610a1411d3ea03d0ff5205413b5a551/62464411/video/tos/useast2a/tos-useast2a-pve-0068/4116d9c7775f4aa3bc0abcb2428d0f4c/?a=1988&br=784&bt=392&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3E7nz7Thja9zDXq&l=202203311813230102230750320F570E48&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=ajwzbDY6ZjRrOzMzNzczM0ApNTc8MzUzNDs2NzdkOGgzZ2cvYjRscjQwL19gLS1kMTZzc19iYGBjXy1fLzVgYzJhLTU6Yw%3D%3D&vl=&vr=",,"","Best_left_to_dee_profess","original sound","true","https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7068138066283662085.mp3","32700000","ukraine","34.3B","21300","#ukraine #war","109","1280","576","https://www.tiktok.com/@best_left_to_dee_profess/video/7068138098978229509"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/8f1f28483d4d3acfc0855daa4f63b49d~c5_720x720.jpeg?x-expires=1648836000&x-signature=2EiERzOaI0z1e2GeapmA3QJEtlI%3D","80","204900","0","4500000","7000354091813979141","nato.1234","🔥🔥","","false","7","141200","1644689661","4200000","false","","14927","russia","Для большего шанса попасть в #Отобранное и найти мьюзеров из Вашей страны, ставьте под своими видео #Russia, не забывайте!!","","451042","ukraine","","","80013775","russiavsukraine","","","1713","war","","","2085220","ww3","","","20884","viral","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7063888303069646085","https://v16-webapp.tiktok.com/1669eb874045595a337eabdae1ba51fc/624643f5/video/tos/useast2a/tos-useast2a-ve-0068c003/5f2022acf43248418885eef03ad31a21/?a=1988&br=1536&bt=768&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3E7nz7Thja9zDXq&l=202203311813230102230750320F570E48&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M2lzaDU6Zjh5OzMzNzczM0ApZTo6ZjszNGVoNzg7NTM5OGc1ajQtcjQwYzBgLS1kMTZzczQzXjEvXl8uLTBeM2NfXl86Yw%3D%3D&vl=&vr=",,"","🔥🔥","origineel geluid","true","https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7063888307909856005.mp3","43500000","ukraine","34.3B","139700","#russia #ukraine #russiavsukraine #war #ww3 #viral","81","1024","576","https://www.tiktok.com/@nato.1234/video/7063888303069646085"
"https://p16-sign-sg.tiktokcdn.com/aweme/720x720/tos-alisg-avt-0068/34051b4eec1bf593f4af4a20c28f52a3.jpeg?x-expires=1648836000&x-signature=B2C2ifdzWybkFO%2BnvfJY5bhyB%2BI%3D","5015","105600","1","4200000","6756233458756813830","lukalp1","Luka Lapiashvili","mister valentine Georgia🇬🇪 2020👑 გამომყევი Instagram☝️➡️  Luka_lapiashvili7","false","64","66200","1643035322","4200000","false","","229207","fyp","","","451042","ukraine","","","6524","georgia","","","1676724822627334","🇬🇪🇺🇦","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7056782971713441025","https://v16-webapp.tiktok.com/fd905893a43d5da8d8a010fb8965ac38/624643b3/video/tos/alisg/tos-alisg-pve-0037c001/dd14423b52c94da39407f40712ef2222/?a=1988&br=1638&bt=819&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3E7nz7Thja9zDXq&l=202203311813230102230750320F570E48&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=ajN0bTs6ZmVlOjMzODczNEApZTMzODRmNjs4NzU0ZmY3OmdfaGFucjRfaWtgLS1kMS1zcy8uYWMyLzNgMV4wM14wNTA6Yw%3D%3D&vl=&vr=",,"","Luka Lapiashvili","original sound","true","https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7056782967619750658.mp3","40000000","ukraine","34.3B","129200","#fyp #ukraine #georgia #🇬🇪🇺🇦","15","1248","576","https://www.tiktok.com/@lukalp1/video/7056782971713441025"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/71b86c8912f4ee1d063be1097fcc330d~c5_720x720.jpeg?x-expires=1648836000&x-signature=ydqLj%2Fk3nnz4zzJn452bSASF870%3D","16700","87800","39","4700000","6757713690513130501","kittenzylka","Katie Zylka","i luv golf and the beach !! 😇
south florida // 18 🇷🇺 🇺🇦","false","14","73600","1645711184","4100000","false","","229207","fyp","","","451042","ukraine","","","14927","russia","Для большего шанса попасть в #Отобранное и найти мьюзеров из Вашей страны, ставьте под своими видео #Russia, не забывайте!!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7068275707956186415","https://v16-webapp.tiktok.com/220553b0f7bbddf3352eb86a4e9f7cf0/624643b3/video/tos/maliva/tos-maliva-ve-0068c799-us/5458746cffb04f6db2491b3d9deb4442/?a=1988&br=1872&bt=936&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3E7nz7Thja9zDXq&l=202203311813230102230750320F570E48&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=amQ0eGk6ZjRyOzMzZzczNEApaTlkO2U5aWQ4N2UzZWYzNGcubmBqcjRncV9gLS1kMS9zc2AvLS1jLl9jYy4tLzYtX2M6Yw%3D%3D&vl=&vr=",,"","user5157602947919","original sound","true","https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6994942041696258821.mp3","16100000","ukraine","34.3B","47000","When the tears came out I lost it #fyp #ukraine #russia","15","1024","576","https://www.tiktok.com/@kittenzylka/video/7068275707956186415"
"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/964894acb2622c69f81daf436fdda00c~c5_720x720.jpeg?x-expires=1648836000&x-signature=gR8Jx4P70YuxVNLAIM8IenuQDGI%3D","35","991800","0","11100000","6651909743483928581","skynews","Sky News","For the latest news, download the Sky News app now  ⬇️","false","540","58600","1645827815","3900000","false","","14927","russia","Для большего шанса попасть в #Отобранное и найти мьюзеров из Вашей страны, ставьте под своими видео #Russia, не забывайте!!","","451042","ukraine","","","1713","war","","","451042","ukraine","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7068776636367326470","https://v16-webapp.tiktok.com/761a98c1608aa90aa2c671159dea2e20/624643dc/video/tos/useast2a/tos-useast2a-pve-0068/4673ed0f70614f7a85025bd515314a92/?a=1988&br=1168&bt=584&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3E7nz7Thja9zDXq&l=202203311813230102230750320F570E48&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=MzlybDo6Zm1vOzMzNzczM0ApZjpkZ2lmMzxlNzc6NTw2ZWdnM20ycjRvL2BgLS1kMTZzczNjMmJjXzMzXmNgNi1gL146Yw%3D%3D&vl=&vr=",,"","Sky News","original sound","true","https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7068776627638913798.mp3","32200000","ukraine","34.3B","61000","Sky correspondent Alex Rossi speaks to an emotional 21-year-old soldier who is ""terrified"" for his family's safety #russia #ukraine #war #ukraine","56","1024","576","https://www.tiktok.com/@skynews/video/7068776636367326470"
"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/1cad1b6588eddbeb0dfd1e78c2ef1965~c5_720x720.jpeg?x-expires=1648836000&x-signature=jd%2BGVA4rbR8o%2BoHw0lJ9tDCM1Qo%3D","626","286900","127","18000000","7042704976782590981","expose_news","A :)","a safe place with peace and support
nickelodeon era>>>","false","83","78100","1645719952","3600000","false","","2085220","ww3","","","451042","ukraine","","","14927","russia","Для большего шанса попасть в #Отобранное и найти мьюзеров из Вашей страны, ставьте под своими видео #Russia, не забывайте!!","","229207","fyp","","","2465505","worldwar3","","","1662549415231494","coflict","","","1713","war","","","868067","putin","","","25124607","ukraineandrussia","","","100417","unitedstates","","","9843","usa","","","153828","fy","","","6858700","joebiden","","https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/cb514973addd54a58a6ef8bbfb815854","1518","edit","Llevando tu contenido al siguiente nivel 🔥 todos los trucos y tips para aprender a editar tus videos en TikTok.","","20884","viral","","","2534243","ww2","","","144901","ae","",,,,,"7068313370230803717","https://v16-webapp.tiktok.com/0d3f8e60a6ee4382ff531acd2495fa3f/624643b6/video/tos/useast2a/tos-useast2a-ve-0068c004/48a28f02b6bd4cfcaf4a9820f6dd4166/?a=1988&br=624&bt=312&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3E7nz7Thja9zDXq&l=202203311813230102230750320F570E48&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=Mzd4bDk6ZnR1OzMzNzczM0ApOWdpaDo2PDw7N2dmNGk7O2cxYG5kcjRnL19gLS1kMTZzc2MuXzZgYC0yNWE0NWE0LmA6Yw%3D%3D&vl=&vr=",,"","A :)","original sound","true","https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7068313373028403973.mp3","14700000","ukraine","34.3B","66800","spread awareness (tw) #ww3 #ukraine #russia #fyp #worldwar3 #coflict #war #putin #ukraineandrussia #unitedstates #usa #fy #joebiden #edit #viral #ww2 #ae","18","576","576","https://www.tiktok.com/@expose_news/video/7068313370230803717"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e2c6e11fe3d7c7362e007bc96f99f828~c5_720x720.jpeg?x-expires=1648836000&x-signature=0gAr4ielPcp%2B6kPfiXftQYmV1Yg%3D","24600","10700000","356","148300000","302047710327664640","thetiktokdrummer","Austin Ware","“It’s Bigger Than Drums” ✨
𝙱𝚒𝚣: ɪɴꜰᴏ@ᴀᴡᴇɴᴛᴇʀᴛᴀɪɴᴍᴇɴᴛɢʀᴏᴜᴘ.ᴄᴏᴍ
subscribe☟","true","687","27000","1645904275","3600000","false","","451042","ukraine","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7069105033580662062","https://v16-webapp.tiktok.com/3712e8d3926240968529e04454b02c70/624643d0/video/tos/maliva/tos-maliva-ve-0068c799-us/a1609831bc634323bc8374a4849ad132/?a=1988&br=3884&bt=1942&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3E7nz7Thja9zDXq&l=202203311813230102230750320F570E48&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=amo8Nmc6ZnY6OzMzZzczNEApZ2dmPDc5PDtoNzY0ZDg7ZmdjcGVxcjRvcmFgLS1kMS9zczIwXzQuYl4uMzVjMTYyMjE6Yw%3D%3D&vl=&vr=","@angelbeadsltd","","Austin Ware","original sound","true","https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7069105039997946670.mp3","23800000","ukraine","34.3B","74300","Reply to @angelbeadsltd  🙏 #ukraine","45","1026","576","https://www.tiktok.com/@thetiktokdrummer/video/7069105033580662062"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9ba24b5c2a607c6f4615c0550197a54d~c5_720x720.jpeg?x-expires=1648836000&x-signature=dpNTQZCDDdvnMAPT6YSzuqWAWIs%3D","3840","181500","16","3700000","6752891011204154374","time_of_the_strong7","Welcome to Hell","","false","10","46700","1646380304","3300000","false","","7221","military","","","24740","army","","","451042","ukraine","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7071149549808635142","https://v16-webapp.tiktok.com/e4c6313e782999725a8d4c1d677936e6/624643ac/video/tos/useast2a/tos-useast2a-ve-0068c003/ab2ea9faac9248659c6c02498f1cb348/?a=1988&br=5684&bt=2842&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3E7nz7Thja9zDXq&l=202203311813230102230750320F570E48&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M2lqbzg6ZnN2OzMzNzczM0ApZjo7NmhmMztnNzw4Z2VlPGdhLTMxcjQwNmRgLS1kMTZzczM1LTFjXi5fNTExLTIzMDM6Yw%3D%3D&vl=&vr=",,"","Welcome to Hell","оригинальный звук","true","https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7071149481982577414.mp3","51300000","ukraine","34.3B","68900","#military #army #ukraine","8","1024","576","https://www.tiktok.com/@time_of_the_strong7/video/7071149549808635142"
"https://p16-sign-sg.tiktokcdn.com/aweme/720x720/tos-alisg-avt-0068/03a4169f27494a16811225018714fefc.jpeg?x-expires=1648836000&x-signature=VofpBecVzSJizw5ziezcSoWn3oY%3D","133400","11500000","127","158500000","6568492769861435398","dj.angelx","AngelX","🧚🏽‍♀️DJ , Actress , Makeup artist🧚🏽‍♀️","false","759","190300","1611340475","3300000","false","","42164","foryou","","","229207","fyp","","","451042","ukraine","","","1662967852588038","djangelx","","","51649748","piercinglovers","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6920654630510660865","https://v16-webapp.tiktok.com/61322beeb2f4f797cc6a2f35ef97bb42/624643b1/video/tos/alisg/tos-alisg-pve-0037c001/81019834ff8a4b6baaa9a90f6e33252f/?a=1988&br=1750&bt=875&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3E7nz7Thja9zDXq&l=202203311813230102230750320F570E48&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=MzV5M3A0ZXVrMzMzZjczM0ApOzM8PGlkNGRmNzxlNDs1ZWcwMmsxXjMxZjJgLS0wMTRzc18uXmAtLTQ2NTJiNF5jMzI6Yw%3D%3D&vl=&vr=","@_anasteushaa","","Tik Toker","Follow Me","true","https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1656787658290181.mp3","40800000","ukraine","34.3B","7528","Reply to @_anasteushaa 🇺🇦💙 #foryou #fyp #ukraine #djangelx #piercinglovers","13","960","540","https://www.tiktok.com/@dj.angelx/video/6920654630510660865"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/304d9c3830ce6d86ac311f1c7b9cd8b7~c5_720x720.jpeg?x-expires=1648836000&x-signature=V81H2u1AkqC4WkpiwernYjkCSUs%3D","37","377700","5","3800000","6960262935134782470","j0y___","Ｊｏｙ","𝗙𝗼𝗿 𝗰𝗼𝗹𝗹𝗮𝗯 𝗗𝗠 𝗺𝗲 𝗼𝗻 𝗜𝗻𝘀𝘁𝗮","false","23","87300","1645739552","3300000","false","","451042","ukraine","","","14927","russia","Для большего шанса попасть в #Отобранное и найти мьюзеров из Вашей страны, ставьте под своими видео #Russia, не забывайте!!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7068397548234378501","https://v16-webapp.tiktok.com/4c4dcae888e902a694ed910b27959036/624643b6/video/tos/useast2a/tos-useast2a-ve-0068c004/0200e31e1f47480fb00520a1fb63e795/?a=1988&br=2070&bt=1035&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3E7nz7Thsa9zDXq&l=202203311813280102230650361D55ED48&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M3h0ZjM6Zmh5OzMzNzczM0ApZDMzOjw2M2Q5Nzs2OTQ4NGdnZnJkcjRvb19gLS1kMTZzc19eMjAtNTMwXy8zYy02YV86Yw%3D%3D&vl=&vr=",,"Into Your Arms (feat. Ava Max)","Witt Lowry","Into Your Arms (feat. Ava Max)","false","https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/b5d3abfa345541429fc9233724ffd7d1","24400000","ukraine","34.3B","126800","Say no to war.     #ukraine #russia","14","1102","576","https://www.tiktok.com/@j0y___/video/7068397548234378501"
"https://p16-sign-sg.tiktokcdn.com/aweme/720x720/tos-alisg-avt-0068/d59d9ea34584737419616d9ac1698ba7.jpeg?x-expires=1648836000&x-signature=axPPyTCY3kpYTOMS6klJZZWMEVc%3D","9484","37400","151","4400000","6825509524628325381","fluro88","Navid","appreciate you guys❤️‍🔥❤️‍🔥
Instagram if you wanna reach me - navidgorkey","false","29","29300","1645759988","3200000","false","","229207","fyp","","","1615683931518982","wartok","","","14927","russia","Для большего шанса попасть в #Отобранное и найти мьюзеров из Вашей страны, ставьте под своими видео #Russia, не забывайте!!","","451042","ukraine","","","2085220","ww3","","","1654682040971270","ww3memes","","","88764338","foryoupage","","","20884","viral","","","1713","war","","","337014","warzone","Muéstranos tus mejores jugadas","","24740","army","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7068485314884422914","https://v16-webapp.tiktok.com/57b8a829176e85cf1078648b71b02202/624643b8/video/tos/alisg/tos-alisg-pve-0037c001/cd70d515c38b45feb683a5b4355699f4/?a=1988&br=5600&bt=2800&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3E7nz7Thsa9zDXq&l=202203311813280102230650361D55ED48&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M3BpZmc6Zm83OzMzODczNEApZmU1M2g3aWQ5N2Y8OTdmZGdya2s2cjRnaGBgLS1kMS1zcy4vYV4uXl8vYC8zYWBhMjA6Yw%3D%3D&vl=&vr=",,"Venom - Music From The Motion Picture","Eminem","Venom - Music From The Motion Picture","false","https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/28d550812d054ceabe1eb5e2a172ef31","25600000","ukraine","34.3B","102900","Dudes really in a pre game lobby, on their way to Verdansk ☠️☠️ #fyp #wartok #russia  #ukraine  #ww3 #ww3memes #foryoupage #viral #war #warzone #army","16","1058","576","https://www.tiktok.com/@fluro88/video/7068485314884422914"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/783018c81f6f0f90e5cbe2320f45f9dc~c5_720x720.jpeg?x-expires=1648836000&x-signature=DTqH93wfchM%2FM0%2FG73%2Fxm3UTUWk%3D","21000","1000000","83","33300000","300407204782698496","valerisssh","Valerisssh","PHOTOGRAPHER 
HOW TO HELP UKRAINE?
link on my insta👆","false","609","57100","1646344070","3200000","false","","451042","ukraine","","","861413","stopwar","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7070993935266532614","https://v16-webapp.tiktok.com/a6883cf6b3d68d509f02631bf31e6894/624643b2/video/tos/useast2a/tos-useast2a-ve-0068c001/3f7480259a3143bf848d32a37fdd54e6/?a=1988&br=3672&bt=1836&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3E7nz7Thsa9zDXq&l=202203311813280102230650361D55ED48&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=MzR4N2Q6ZnRtOzMzNzczM0ApZzw0ZDM3aWQ0Nzw5PDM5OWcyZHMucjRvYmRgLS1kMTZzc19iXl42LmNeMS42X2E0XjQ6Yw%3D%3D&vl=&vr=",,"","ratherbe.anyoneelse","original sound","true","https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7054328061785541382.mp3","20200000","ukraine","34.3B","16000","Putin, I wait u in Chernihiv 🥰🥰🥰🥰 #ukraine #stopwar","10","1024","576","https://www.tiktok.com/@valerisssh/video/7070993935266532614"
"https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/99270450244c90409e98d37a74ff2943~c5_720x720.jpeg?x-expires=1648836000&x-signature=Y580EYwAfReb8RwKgOf1kVb%2FsPo%3D","7674","117500","904","7000000","6624893445998264326","misstatiz","Т А Н Ю Ш А ✨","Ukrainian 🇺🇦
Chicago 
Sign petition below💙💛","false","181","29700","1646024048","3000000","false","","451042","ukraine","","","5262","chicago","","","1699132129488897","supportukraine","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7069619447497100587","https://v16-webapp.tiktok.com/e0906ecbc594f5d2f39269da7184f87e/624643b3/video/tos/maliva/tos-maliva-ve-0068c799-us/3affe4ff6ec342e58b4668bb9b8b5c7d/?a=1988&br=2560&bt=1280&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3E7nz7Thsa9zDXq&l=202203311813280102230650361D55ED48&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M2Y5ZTw6Zm04OzMzZzczNEApODVkNjY6aGQ4N2VoOmQ4PGc0LWlicjRvMmJgLS1kMS9zc2MyMi5iYmNiLV41NTM1NGE6Yw%3D%3D&vl=&vr=",,"",".","Another love","true","https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7030344527114210049.mp3","13200000","ukraine","34.3B","25500","Todays sunset was in colors for Ukraine #ukraine #chicago #supportukraine","11","1024","576","https://www.tiktok.com/@misstatiz/video/7069619447497100587"
